Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
25,9.94607,35,30,321.204,3.47601,54.2985,12.4426,3077.28,2934.38,2082.52,1986.85,2067.78,2126.48,2138.16,2222.96,5.55252,0.493164,0.159912,0.0700378,0.157776,55.375,
25,9.94661,35,30,399.468,3.01424,52.6667,11.0392,2613.39,2580.42,2762.81,2575.92,2796.05,2511.01,2629.45,2763.59,4.96307,0.0608826,0.163269,0.307617,0.0878906,55.25,
25,9.94691,35,30,399.444,3.29262,52.4627,10.144,2644.21,2435.09,2622.14,2492.97,2853.2,2633.58,2514.29,2702.67,4.52606,0.0662231,0.0665283,0.329437,0.0358582,55.25,
25,9.94713,35,30,376.9,2.88378,51.9216,10.1472,2566.76,2435.28,2603.59,2827.3,2662.72,2469.5,2619.07,2691.88,4.52774,0.0256348,0.213165,0.0480652,0.0532532,54.875,
25,9.94735,35,30,399.77,3.06178,51.8447,10.2748,2556.25,2612.53,2849.8,2891.38,2620.02,2492.1,2593.23,2722.6,4.51523,0.019989,0.548553,0.0280762,0.0485229,54.875,
25,9.94737,35,30,399.808,3.11582,51.7727,10.7568,2639.58,2620.81,2728.57,2571.03,2790.44,2728.86,2603.8,2733.24,4.72778,0.0579834,0.102539,0.219421,0.0563049,54.625,
25,9.94854,35,30,358.081,3.85208,53.4621,19.3989,2966.53,3073.41,2728.72,2728.02,2700.81,2698.7,2769.05,2742.25,8.53043,1.12701,0.898895,0.744476,1.16272,54.5,
25,9.9505,35,30,288.85,3.51413,54.0075,14.3806,2776.55,2550.55,2736.22,2944.66,2386.83,2400.69,2427.77,2370.9,6.4183,0.496674,0.668945,0.502014,0.403137,54.625,
25,9.95296,35,30,246.321,3.62697,54.0985,15.9078,2140.84,2121.72,2994.1,3191.51,2536.38,2989.14,2177.31,2217.6,7.11517,0.112,0.705719,0.564117,0.239258,54.75,
25,9.9541,35,30,254.816,3.45304,53.6045,13.9214,2013.94,2010.62,2282.55,2352.4,3256.26,3034.93,2014.1,2134.27,6.21231,0.126343,0.272369,0.842133,0.267334,54.75,
25,9.95581,35,30,277.483,3.42704,53.2575,13.2155,2381.57,2286.81,3074.81,2929.54,2378.35,2336.8,2385.09,2461.89,5.89752,0.259399,0.355988,0.233612,0.222778,54.75,
25,9.9563,35,30,350.002,3.47808,53.2273,10.0658,2794.66,2753.36,2720.68,2396.9,2409.05,2373.89,2500.17,2658.43,4.42368,0.466309,0.0642395,0.0117493,0.0462341,54.75,
25,9.95633,35,30,116.838,3.20226,52.1455,10.5821,2704.5,2776.85,2824.1,2844.36,2783.12,2790.67,2787.15,2838.47,4.61456,0.138245,0.253754,0.15152,0.209198,54.5,
25,9.95682,35,30,327.305,3.4961,52.6629,13.6785,2513.58,2534.65,2895.43,2901.84,2738.47,2563.53,2659.62,2584.51,6.12015,0.080719,0.812683,0.440521,0.337524,54.5,
25,9.95761,35,30,313.343,3.11033,52.1269,9.65839,2589.12,2450.98,2703.52,2574.14,2498.63,2465.9,2774.67,2641.54,4.30878,0.0386047,0.102081,0.0126648,0.203094,54.375,
25,9.95752,35,30,143.276,2.94702,51.8674,10.7508,2684.62,2646.79,2795.65,2821.17,2610.57,2860.42,2777.57,2583.17,4.767,0.0500488,0.218506,0.278931,0.24704,54.25,
25,9.95762,35,30,180.535,2.711,51.7687,8.30945,2437.4,2357.33,2577.29,2339.46,2504.27,2413.5,2520.61,2584.48,3.70621,0.00701904,0.0317383,0.0257874,0.0267029,54.125,
25,9.95832,35,30,250.823,3.33144,52.2276,12.0255,2649.83,2547.71,2745.26,2513.7,2887.54,2806.05,2874.98,2804.82,5.36606,0.0805664,0.0999451,0.613098,0.319977,54,
25,9.95884,35,30,364.825,3.51785,53.1136,12.836,2943.19,3004.35,2448.85,2380.6,2462.91,2333.45,2301.3,2328.48,5.64285,0.782318,0.299072,0.229187,0.0491333,54,
25,9.95977,35,30,113.215,3.05936,51.9849,10.3286,2641.6,2603.33,2752.24,2711.87,2791,2740.56,2764.63,2855.42,4.53979,0.0431824,0.107422,0.205078,0.258636,53.875,
25,9.96027,35,30,373.062,3.46035,52.4739,11.7974,2641.63,2628.19,2781.01,2727.57,2695.13,2667.56,2779.45,2871.32,5.26443,0.0906372,0.251312,0.110626,0.391388,53.875,
25,9.96116,35,30,284.223,3.23265,52.3321,11.8249,2122.37,2179.97,3076.6,2896.48,2083.08,2068,2301.36,2469.51,5.27649,0.0891113,0.799255,0.114136,0.137787,53.875,
25,9.96162,35,30,266.673,3.22469,52.597,10.6074,2291.34,2162.63,2705.57,2733.15,2408.06,2690.21,2246.54,2569.73,4.68796,0.0166321,0.149689,0.653992,0.043335,54,
25,9.96212,35,30,231.733,3.23726,52.1119,10.2701,2614.19,2536.41,2643.21,2637.66,2644.38,2617.76,2774.04,2836.43,4.58206,0.0643921,0.072937,0.08255,0.219574,53.75,
25,9.96265,35,30,252.833,3.29893,52.5149,12.5797,2855.59,2689.29,2759.18,2724.37,2668.33,2737.68,2728.63,2762.91,5.61325,0.582581,0.192261,0.104675,0.137482,53.625,
25,9.96323,35,30,245.838,3.15604,52.9015,10.5112,2802.64,2694.91,2737.35,2778.2,2734.05,2685.55,2695.35,2760.92,4.6196,0.201416,0.177765,0.124207,0.135193,53.625,
25,9.96381,35,30,289.11,3.37528,52.3636,12.6916,2705.73,2700.76,2807.43,2863.76,2744.3,2729.73,2889.44,2863.16,5.57968,0.0965881,0.566254,0.128326,0.487976,53.625,
25,9.96412,35,30,246.355,3.11546,52.0261,9.5319,2653.57,2469.9,2859.37,2876.24,2564.87,2782.51,2680.74,2705.38,4.25278,0.0393677,0.2948,0.052948,0.0891113,53.625,
25,9.96428,35,30,226.881,2.8926,51.7948,9.28312,2515.89,2633.25,2606.74,2855.94,2694.15,2425.6,2673.56,2622.43,4.14185,0.0254822,0.312958,0.0256348,0.0556946,53.5,
25,9.96433,35,30,221.573,2.88914,51.8209,9.24268,2601.27,2726.6,2845.79,2884.36,2715.34,2595.48,2713.7,2777.69,4.08112,0.098114,0.336914,0.0915527,0.113983,53.5,
25,9.96439,35,30,289.634,3.08825,51.7201,10.4093,2611.86,2618.26,2746.56,2655.15,2779.93,2444.29,2695.93,2637.97,4.64386,0.0559998,0.125732,0.269012,0.128174,53.375,
25,9.96437,35,30,226.705,2.6002,51.9697,8.40027,2425.77,2436.31,2663.09,2406.99,2843.91,2391.73,2426.7,2642.77,3.69064,0.00640869,0.0343323,0.266876,0.0180054,53.375,
25,9.96427,35,30,114.487,2.83511,51.6932,8.28192,2558.45,2474.65,2605.34,2569.84,2817.92,2502.53,2531.91,2504.04,3.63892,0.0157166,0.0250244,0.202332,0.0257874,53.125,
25,9.9644,35,30,363.424,3.18659,52.1978,11.5069,2794.28,2729.43,2750.35,2756.24,2880.6,2877.47,2724.19,2730.91,5.13428,0.192413,0.119171,0.501556,0.178986,53.125,
25,9.9645,35,30,350.016,2.96146,51.7985,9.22385,2480.92,2506.95,2676.14,2580.93,2782.98,2714.41,2684.8,2697.47,4.1156,0.00717163,0.0576782,0.157318,0.106964,53,
25,9.96456,35,30,243.54,3.07293,51.9924,10.392,2605.23,2409.53,2599.01,2363.05,2892.22,2734.9,2572.89,2421.92,4.56711,0.00762939,0.0201416,0.524597,0.0334167,53,
25,9.96492,35,30,315.743,3.37786,52.0858,12.6135,2759.17,2663.84,2850.89,2890.05,2736.5,2819.49,2769.55,2698.45,5.6282,0.140381,0.68985,0.178833,0.172119,52.75,
25,9.96504,35,30,226.188,3.27695,51.875,10.4097,2672.85,2565.39,2779.98,2447.78,2861.52,2555.38,2570.26,2386.76,4.57565,0.0561523,0.110321,0.553741,0.0219727,52.75,
25,9.96527,35,30,343.443,2.97876,51.9924,10.8456,2858.14,2478.57,2716.51,2678.14,2604.96,2369.48,2720.44,2686.99,4.7673,0.504913,0.119324,0.0476074,0.101624,52.75,
25,9.9652,35,30,164.093,2.87955,51.4811,8.46563,2440.39,2361.24,2676.08,2460.31,2377.46,2346.78,2655.6,2825.89,3.71994,0.00457764,0.0419617,0.0038147,0.105286,52.75,
25,9.9652,35,30,293.291,2.82435,51.9739,10.7734,2653.25,2866.17,2779.94,2588.11,2603.08,2531.05,2459.96,2671.45,4.80652,0.533142,0.190277,0.0367737,0.0366211,52.75,
25,9.96501,35,30,375.344,2.59347,51.3106,9.59333,2544.31,2381.26,2720.77,2767.3,2560.99,2477.1,2621.97,2599.29,4.29413,0.0115967,0.175629,0.0283813,0.0534058,52.625,
25,9.965,35,30,289.107,3.09288,51.7687,10.3687,2874.5,2705.24,2765.63,2553.44,2581.28,2371.93,2492.97,2523.51,4.62631,0.574036,0.111084,0.0119019,0.0265503,52.625,
25,9.96504,35,30,302.594,2.93493,51.6642,9.73761,2843.57,2762.15,2732.44,2546.96,2365.85,2321.39,2547.69,2664.34,4.34433,0.268402,0.0788879,0.00610352,0.0532532,52.625,
25,9.96512,35,30,284.761,3.07213,51.8485,12.1944,2800.38,2777.59,2830.81,2858,2810.98,2704.97,2815.96,2780.55,5.36087,0.239716,0.463257,0.343781,0.264435,52.625,
25,9.96536,35,30,375.638,3.14057,51.9053,11.7366,2767.67,2663.18,2744.58,2772.52,2815.64,2745.01,2651.09,2668.1,5.15823,0.158844,0.149536,0.434113,0.0796509,52.625,
25,9.96552,35,30,229.154,3.11047,51.5336,10.2306,2565.57,2505.27,2785.65,2887.05,2607.59,2410.1,2668.47,2807.12,4.56451,0.0279236,0.588837,0.0192261,0.0828552,52.625,
25,9.96558,35,30,240.739,2.87616,51.6567,9.44697,2541.83,2468.73,2706.89,2432.82,2892.79,2724.47,2447.86,2511.66,4.21432,0.00961304,0.058136,0.509949,0.0088501,52.625,
25,9.9653,35,30,212.966,2.83659,51.3955,10.1687,2667.55,2631.08,2790.81,2880.62,2724.15,2587.65,2695.04,2675.63,4.48608,0.0614929,0.584717,0.104828,0.124817,52.5,
25,9.96563,35,30,314.507,3.33501,51.9701,13.8568,2465.97,2544.55,2578.06,2729.41,2949.48,3042.03,2704.21,2338.74,6.18439,0.0584412,0.561829,0.971527,0.206451,52.625,
25,9.96662,35,30,98.1485,3.29674,52.8182,17.2276,1784.82,1662.41,1999.71,2076.44,3382.97,3380.59,2018.13,2217.06,7.57507,0.118866,0.576477,1.63528,0.630646,62,
25,9.96978,35,30,187.189,3.26411,54.1856,14.8612,2250.69,2287.38,3444.17,3410.14,1853.08,2049.58,1885.64,2327.44,6.53336,0.922089,1.02554,0.0878906,0.153656,61.75,
25,9.97022,35,30,233.578,2.5646,52.1818,8.91088,2493.25,2467.64,2760.71,2440.96,2643.85,2352.59,2461.86,2747.98,3.91586,0.00808716,0.183411,0.0230408,0.0346375,61.375,
25,9.97011,35,30,357.962,3.09203,51.8582,11.3089,2667.84,2601.73,2745.91,2864.25,2668.83,2570.09,2829.24,2805.5,5.04623,0.0764465,0.581665,0.0559998,0.20813,61.25,
25,9.97077,35,30,179.348,3.3361,52.0261,10.2102,2602.62,2455.44,2825.57,2869.85,2706.58,2834.39,2589.9,2594.52,4.5546,0.0257874,0.363464,0.118866,0.0294495,61,
25,9.97085,35,30,376.056,3.0433,51.9403,10.6302,2590.64,2070.45,2833.42,2893.17,2632.24,2620.17,2721.3,2688.72,4.69254,0.037384,0.657043,0.0404358,0.11673,60.75,
25,9.97075,35,30,301.183,2.95469,51.5373,9.50601,2501.08,2515.91,2859.75,2888.26,2605.37,2514.97,2603.19,2639.16,4.24103,0.00732422,0.474243,0.0442505,0.0323486,60.5,
25,9.97107,35,30,348.997,3.16749,52.6061,14.7975,2907.62,2896.97,2671.93,2695.47,2647.79,2682.07,2769.34,2744.15,6.50574,0.776825,0.339203,0.67749,0.758057,60.375,
25,9.97496,35,30,165.772,3.6284,54.7008,18.8923,2572.91,3038.84,2491.04,2337.46,2737.13,2662.24,3126.68,3162.68,8.45184,0.812683,1.1026,0.83786,1.18362,60,
25,9.97586,35,30,299.949,3.28968,53.3358,11.7379,2076.21,2361.27,2455.61,2414.77,2302.92,2105.1,2967.29,2579.35,5.23712,0.0415039,0.133057,0.0389099,0.741882,59.875,
25,9.97643,35,30,250.648,3.79206,52.7985,14.439,2591.33,2503.57,2958.72,2909.65,2473.5,2326.48,2560.43,2462.64,6.44424,0.31189,1.07605,0.231628,0.231934,59.5,
25,9.97729,35,30,378.237,3.05912,52.3993,10.5983,2500.83,2576.63,2726.75,2644.35,2810.72,2795.87,2584.92,2685.25,4.72885,0.0190735,0.178986,0.340729,0.0708008,59.25,
25,9.97727,35,30,346.984,3.02541,51.8396,10.1863,2509.55,2562.35,2747.6,2884.55,2687.15,2640.79,2686.93,2668.28,4.49219,0.0299072,0.577698,0.0463867,0.0691223,59.125,
25,9.97781,35,30,276.484,3.14539,51.9067,9.63212,2513.48,2416.47,2804.09,2891.45,2706.53,2629.05,2681.09,2552.61,4.29703,0.065918,0.41153,0.0740051,0.0508118,58.75,
25,9.97777,35,30,257.594,3.08555,52.0114,11.1314,2678.4,2606.82,2797.55,2650.55,2779.34,2891.47,2564.19,2793.99,4.89273,0.080719,0.15213,0.622559,0.114136,58.625,
25,9.97813,35,30,366.733,2.89954,52.6364,10.9525,2819.9,2841.17,2826.22,2787.58,2744.89,2656.5,2719.91,2819.31,4.81476,0.49881,0.284424,0.135651,0.183105,58.25,
25,9.97811,35,30,161.051,2.98483,51.8993,10.9195,2570.29,2469.57,2779,2827.61,2874.32,2664.2,2555.27,2499.27,4.87228,0.0314331,0.211639,0.574036,0.0178528,58.125,
25,9.97842,35,30,328.824,2.95306,52.0187,10.0982,2586.77,2507.85,2762.13,2413.21,2894.48,2805.06,2469.55,2592.56,4.46101,0.0380714,0.120408,0.55959,0.0154099,57.875,
25,9.97838,35,30,294.735,2.8828,51.8485,11.0932,2634.89,2659.9,2760.39,2719.72,2867.36,2697.67,2689.01,2641.79,4.87595,0.0430298,0.143433,0.576324,0.110168,57.625,
25,9.97854,35,30,375.387,3.10182,51.9776,10.8588,2556.16,2480.63,2821.16,2539.11,2886.4,2858.25,2665.26,2696.56,4.75394,0.0268917,0.246558,0.622136,0.0814306,57.375,
25,9.9786,35,30,226.398,2.89971,51.7841,11.0165,2650.08,2692.67,2744.46,2683.46,2857.02,2621.33,2644.5,2697.97,4.88586,0.0509644,0.11673,0.532227,0.0965881,57.25,
25,9.97889,35,30,317.084,3.07035,51.9886,10.4453,2615.65,2517.88,2708.19,2744.8,2886.66,2846.09,2621.37,2641.72,4.59091,0.0311279,0.0987244,0.596008,0.0576782,56.875,
25,9.97938,35,30,172.406,3.16087,51.8258,8.70065,2510.55,2519.25,2771.34,2755.25,2665.08,2809.18,2529,2645.89,3.82401,0.0318909,0.138092,0.0871277,0.0402832,56.625,
25,9.9793,35,30,275.067,3.17743,51.5858,11.4839,2666.92,2599.35,2779.53,2883.04,2614.02,2551.42,2648.2,2645.64,5.12482,0.0953674,0.673676,0.0538635,0.0689697,56.375,
25,9.97937,35,30,374.771,3.08685,51.6269,9.83407,2527.67,2685.96,2790.46,2497.86,2750.48,2665.76,2599.78,2717.7,4.38766,0.0398254,0.222168,0.173187,0.0892639,56.125,
25,9.97958,35,30,352.542,3.31553,51.4811,11.0608,2589.27,2462.71,2829.3,2883.8,2710.42,2568.1,2681.48,2722.21,4.86191,0.0299072,0.592346,0.0695801,0.0790405,56,
25,9.97982,35,30,362.44,2.98147,51.7985,9.7941,2472.08,2540.01,2861.59,2864.88,2491.29,2381.18,2496.42,2674.91,4.32594,0.0510641,0.418181,0.0717616,0.107869,55.625,
25,9.97999,35,30,266.144,3.5247,52.0858,12.6715,2794.45,2589.26,2702.32,2797.93,2864.92,2811.81,2720.51,2652.81,5.65445,0.222015,0.216522,0.583191,0.148621,55.625,
25,9.98075,35,30,301.649,3.22387,52.1828,12.1474,2698.32,2696.34,2853.45,2870.36,2695.28,2771.73,2827.47,2817.6,5.42145,0.156097,0.487213,0.218811,0.404205,55.375,
25,9.98101,35,30,326.774,3.12619,52.0795,12.0509,2548.07,2621.87,2820.91,2667.33,2861.02,2794.55,2764.03,2826.3,5.29724,0.0222778,0.28244,0.596771,0.22583,55.25,
25,9.98129,35,30,297.867,2.99334,52.053,10.6384,2628.4,2512.54,2807.2,2554.89,2889.72,2736.68,2594.87,2725.13,4.6756,0.0584412,0.18692,0.47821,0.0701904,55.125,
25,9.98122,35,30,244.687,3.35231,51.6007,11.5176,2646.57,2636.74,2826.1,2881.56,2765.82,2769.61,2628.02,2775.88,5.13931,0.0765991,0.651093,0.169067,0.0856018,54.875,
25,9.9816,35,30,280.066,3.09772,51.9091,11.268,2548.95,2555.94,2786.19,2376.44,2882.3,2836.95,2707.14,2639.4,5.04013,0.0117493,0.143433,0.599213,0.116119,54.75,
25,9.9827,35,30,148.151,2.40225,52,7.60669,2396.87,2254.75,2437.28,2297.7,2197.81,2211.48,2611.61,2846.93,3.34198,0.0184631,0.0878906,0.00564575,0.0585938,54.5,
25,9.98295,35,30,306.238,3.6403,52.5,13.8995,2625.89,2545.04,2738.53,2514.4,2891.08,2910.62,2571.02,2540.79,6.203,0.164795,0.319977,0.78537,0.122986,54.5,
25,9.98401,35,30,321.264,3.35108,52.8769,12.7694,2623.36,2713.82,2557.53,2768.93,2898.98,2984.22,2667,2697.54,5.69946,0.229187,0.396729,0.588074,0.263062,54.375,
25,9.98424,35,30,291.313,3.0671,52.2576,11.1489,2624.07,2587.94,2854.07,2556.85,2873.85,2809.13,2559.51,2651.5,4.90036,0.0263977,0.305786,0.598602,0.0462341,54.375,
25,9.98458,35,30,167.024,2.87154,51.9375,9.55965,2468.62,2605.31,2795.99,2471.05,2863.79,2746.34,2640.86,2644.76,4.20746,0.0144958,0.133362,0.248871,0.0535583,54.125,
25,9.98462,35,30,377.486,3.11888,51.8423,11.937,2691.47,2576.47,2814.9,2559.69,2648.88,2869.26,2519.86,2647.9,5.28885,0.0720215,0.311127,0.533905,0.0384521,54.125,
25,9.98477,35,30,358.072,2.82727,51.7349,10.7207,2597.95,2776.6,2731.03,2870.45,2657.18,2684.08,2695.37,2741.94,4.78775,0.136108,0.364532,0.0900269,0.0950623,54,
25,9.98475,35,30,245.66,3.22877,51.3209,10.3247,2528.52,2467.58,2823.39,2883.39,2625.53,2438.92,2631.47,2564.35,4.60678,0.0274658,0.57312,0.0209045,0.0508118,53.875,
25,9.98523,35,30,270.681,2.9294,52.0784,10.247,2882.1,2769.01,2685.03,2379.01,2736.99,2429.82,2470.38,2768.8,4.57153,0.445099,0.0430298,0.112915,0.0430298,53.75,
25,9.98527,35,30,295.401,3.1141,51.8258,12.4164,2680.38,2755.54,2840.7,2879.05,2700.85,2695.42,2809.21,2810.67,5.45853,0.117188,0.731049,0.1091,0.334473,53.625,
25,9.98583,35,30,359.435,3.02454,51.8523,10.6724,2614.79,2524.79,2875.08,2896.41,2654.57,2524.99,2532.22,2667.03,4.69162,0.0236511,0.630341,0.0527954,0.0253296,53.625,
25,9.98563,35,30,240.903,2.75914,51.541,9.85004,2508.16,2266.72,2682.06,2627.23,2816.3,2462.7,2576.02,2470.48,4.39438,0.0259399,0.112457,0.510254,0.030365,53.5,
25,9.98564,35,30,286.689,3.06614,51.6306,10.2513,2516.25,2485.79,2750.37,2502.94,2886.57,2775.09,2522.19,2726.19,4.57336,0.00549316,0.0749207,0.525208,0.0665283,53.375,
25,9.98658,35,30,399.648,3.00772,52.1174,9.97425,2672.73,2639.27,2673.61,2563.94,2781.32,2750.59,2637.37,2762.81,4.50867,0.0856018,0.0874329,0.12619,0.101776,53.25,
25,9.98675,35,30,399.618,3.29254,51.9925,11.8425,2735.88,2820.89,2754.19,2684.29,2877.33,2864.1,2677.85,2769.04,5.28458,0.213165,0.153046,0.604553,0.140839,53.25,
25,9.98728,35,30,379.812,3.29352,52.0821,11.0267,2520.69,2527.85,2784.91,2572.97,2856.3,2845.97,2472.4,2594.85,4.92004,0.0233459,0.200653,0.318298,0.0299072,53.125,
25,9.98735,35,30,240.064,2.98453,51.3902,9.9277,2574.54,2527.53,2841.86,2837.35,2682.95,2529.14,2527.9,2551.47,4.3631,0.038147,0.567627,0.0430298,0.0315857,53.125,
25,9.98792,35,30,172.459,2.94609,52.3419,10.3609,2576.48,3237.87,2523.96,1992.88,2093.36,2706.9,2224.07,2218.61,4.56436,0.336151,0.0938416,0.0839233,0.0415039,53,
25,9.98809,35,30,399.424,3.39018,52.4115,12.7519,2861.5,2763.72,2773.37,2728.1,2738.82,2602.5,2684.19,2821.85,5.6485,0.625916,0.317993,0.153198,0.237274,53,
25,9.98837,35,30,378.548,2.98035,51.5187,10.6078,2685.91,2727.87,2566.28,2860.74,2502.5,2671.54,2722.86,2717.56,4.73312,0.091095,0.455933,0.0404358,0.139771,53,
25,9.98826,35,30,215.624,3.31814,51.6716,10.4974,2382.28,2412.1,2816.33,2542.12,2831.85,2681.29,2586.34,2677.58,4.60953,0.0166321,0.22995,0.57724,0.0621033,53,
25,9.98947,35,30,327.511,2.86123,52.0149,10.3261,2626.2,2256.44,2773.11,3012.65,2472.14,2421.93,2306.75,2671.84,4.56512,0.147858,0.241547,0.33905,0.0721741,53,
25,9.99125,35,30,333.597,3.43678,53.3358,15.2248,2409.4,2463.29,3193.84,3230.39,2486.41,2525.91,2519.12,2496.18,6.79504,0.444336,0.818939,0.595093,0.644531,53.125,
25,9.99173,35,30,326.47,3.06418,52.4697,11.7395,2315.2,2326.55,3032.63,3055.21,2257.1,2227.05,2254.63,2254.5,5.16068,0.0920105,0.683746,0.130615,0.0967407,53.375,
25,9.99228,35,30,337.442,3.50747,52.2424,11.2447,2493.7,2492.58,2761.63,2445.81,2874.29,2879.93,2529.5,2628.13,4.94247,0.0158691,0.145416,0.545502,0.040741,53.375,
