Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
25,10.5949,35,30,143.82,3.46023,54.1591,16.9625,1958.55,1836.67,2838.75,3270.61,2752.46,2039.7,2435.24,1885.5,7.57294,0.495605,0.679626,0.736084,0.129242,55.25,
25,10.5958,35,30,315.309,3.09489,53.9925,11.2386,2147.5,2191.3,3273.88,2988.4,2177.81,2561.35,1803.18,2112.82,5.0145,0.0732422,1.08414,0.805511,0.274811,55.25,
25,10.5972,35,30,238.919,3.37128,53.9925,16.3037,1856.74,1882.3,3127.48,3409.29,2371.62,1843.61,2344.82,1848.17,7.27722,0.22934,1.02432,0.223541,0.342712,55.5,
25,10.5981,35,30,170.783,3.15183,53.7803,12.0305,1957.83,1972.81,3391.48,3356.9,1859.51,2077.09,1917.05,2031.89,5.28809,0.090332,1.37466,0.211029,0.287018,55.625,
25,10.5999,35,30,333.083,3.74258,54.2045,12.8688,2261.51,2156.4,3080.28,2785.65,2359.77,2349.16,2345.13,2162.46,5.65735,0.226135,0.971527,0.70694,0.518646,55.75,
25,10.6003,35,30,381.063,3.37878,54.4366,13.0787,2737.59,2564.46,2986.07,2855.63,2275.77,2529.61,2232.72,2652.26,5.83633,0.625458,0.321198,0.374908,0.117035,55.75,
25,10.6017,35,30,372.459,3.29204,53.5606,11.1283,2583.65,2554.59,3095.71,2840.23,2263.9,2683.57,2094.97,2611.71,5.0334,0.0866206,0.531129,0.833839,0.233968,55.75,
25,10.6024,35,30,399.528,3.17103,53.4701,11.5948,2743.42,2694.15,2794.22,2873.84,2760.66,2722.28,2653.25,2723.86,5.17349,0.128326,0.246735,0.326996,0.0808716,55.625,
25,10.6025,35,30,200.16,2.95564,52.9216,8.81353,2696.16,2738.69,2726.28,2565.29,2713.6,2492.18,2637.83,2676.36,3.86917,0.0982666,0.623779,0.091095,0.0758362,55.5,
25,10.6034,35,30,399.508,3.3725,53.6157,12.389,2818.86,2855.54,2680.75,2900.79,2902.1,2858.3,2707.76,2803.94,5.52872,0.263519,0.496674,0.886536,0.352325,55.375,
25,10.6037,35,30,225.325,3.39299,53.4053,11.723,2627.75,2554.94,2850.27,3027.16,2861.88,2818.05,2769.96,2681.38,5.15335,0.141296,0.736847,0.336151,0.169067,55.375,
25,10.6046,35,30,314.245,3.20259,53.3523,12.2722,2620.21,2731.48,2835.32,2877.38,2888.64,2727.51,2697.97,2767.39,5.3949,0.120392,0.380859,0.712585,0.131073,55.25,
