Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
28,18.0851,32,30,164.662,4.07244,70.4773,10.1705,399.998,399.999,400,400,399.999,400,400,400,4.46991,0.18158,0.189362,0.175323,0.184631,81.375,
28,18.0833,32,30,199.822,4.41336,70.194,10.4251,399.996,399.995,399.996,399.998,399.997,399.997,399.999,399.998,4.65088,0.188446,0.186615,0.185089,0.184174,81.25,
28,18.0815,32,30,194.867,4.04201,69.806,9.91266,399.979,399.984,399.982,399.982,399.986,399.999,399.98,399.99,4.35394,0.167389,0.170898,0.177155,0.164032,81.125,
28,18.0797,32,30,176.948,4.45304,69.7386,10.3679,399.989,399.993,399.984,399.989,399.996,399.995,399.994,399.994,4.62585,0.181885,0.1828,0.180359,0.180969,81,
28,18.0778,32,30,131.044,3.93667,69.6493,9.60987,399.987,399.974,399.97,399.947,399.971,399.987,399.983,399.984,4.28726,0.164185,0.140228,0.156708,0.159607,80.75,
28,18.076,32,30,167.144,4.37692,69.4659,10.2376,399.973,399.983,399.98,399.974,399.987,399.989,399.986,399.986,4.49997,0.16861,0.173035,0.179596,0.174103,80.625,
28,18.0742,32,30,199.615,4.45085,69.3172,10.3446,399.982,399.984,399.981,399.981,399.993,399.984,399.984,399.989,4.61609,0.171967,0.171661,0.172119,0.175781,80.5,
28,18.0724,32,30,177.48,4.39323,69.3106,10.0234,399.959,399.979,399.963,399.972,399.969,399.971,399.991,399.972,4.40536,0.148773,0.153046,0.149536,0.15686,80.375,
28,18.0706,32,30,177.797,4.44906,69.3022,10.3168,423.123,430.443,425.584,428.739,429.945,425.246,433.307,428.381,4.60342,0.172119,0.165405,0.173035,0.180511,80.125,
28,18.0688,32,30,177.753,4.36061,69.197,10.4854,625.504,625.233,639.812,623.108,612.604,641.237,625.068,644.26,4.60861,0.181122,0.177612,0.184631,0.206604,80,
28,18.0672,32,30,188.498,4.1527,69.5149,11.2488,930.72,891.71,906.645,911.527,906.133,917.889,924.479,926.776,5.01953,0.242615,0.286407,0.275879,0.300751,79.875,
28,18.0657,32,30,199.843,4.39142,69.625,11.7693,1517.46,1552.29,1528.9,1496.1,1489.14,1536.1,1541.37,1493.85,5.17334,0.31601,0.394287,0.253754,0.253143,79.75,
28,18.0642,32,30,190.907,4.41871,69.5672,11.7664,1582.29,1585.14,1606.01,1598.66,1544.96,1524.98,1584.98,1593.13,5.2504,0.282593,0.436249,0.128937,0.257874,79.5,
28,18.0628,32,30,307.662,4.37051,69.6604,13.602,2450.43,2539.5,2200.43,2363.5,1982.37,2158.96,2186.83,2410.78,5.9845,0.696564,0.22522,0.159912,0.327454,79.375,
28,18.0633,32,30,233.233,4.53097,72.5114,25.073,3464.06,3412.32,2318.76,2405.22,2229.84,2234.09,2555.1,2648.14,11.1139,2.27463,0.585327,0.928955,1.15738,79.375,
28,18.0639,32,30,316.546,4.47227,71.8582,18.7194,3233.38,3121.97,2503.08,2492.65,2510.13,2440.21,2460.02,2562.1,8.35526,1.2439,0.744781,0.521698,0.694885,79.25,
28,18.0636,32,30,310.551,4.38598,71.197,13.6266,2867.07,2893.33,2070.61,2292.38,2143.81,2020.05,2233.4,2253.2,5.99136,0.992126,0.127716,0.0738525,0.140228,79,
28,18.0626,32,30,271.178,4.4687,70.8843,15.2577,2751.98,2769.63,1974.02,1907.13,2129.8,2129.59,1957.68,1940.2,6.81,0.940094,0.275421,0.590057,0.19989,78.875,
28,18.0619,32,30,325.534,4.42042,70.8068,15.1151,3002.01,2991.36,2171.68,2120.04,2335.22,2467.35,2124.8,2096.58,6.64581,1.04477,0.222321,0.421753,0.193787,78.75,
28,18.0618,32,30,283.673,4.44549,71.709,20.5152,3399.98,3228.91,2007.36,2110.06,2495.78,2586.75,1963.35,2095.21,9.15878,1.60889,0.388184,1.27197,0.366974,78.625,
28,18.0626,32,30,255.676,4.52916,72.2689,23.0836,3433.18,3470.66,2228.25,2362.12,2273.19,2179.33,1986.3,1913.97,10.1517,1.73401,1.46759,0.306702,0.623627,78.375,
28,18.0631,32,30,300.107,4.44192,71.9664,19.2925,3423.78,3330.97,2029.34,2062.94,2020.64,2043.62,2418.99,2271.07,8.61176,1.44547,0.274811,0.430298,1.18912,78.25,
28,18.0642,32,30,263.548,
