Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
28,9.55633,28,28,179.818,4.34016,64.5821,26.1876,2518.07,2607.72,3420.5,3448.14,2618.63,2589.41,2581.75,2621.76,11.6924,1.17035,2.26089,1.47263,1.48315,66.25,
28,9.5596,28,28,146.056,4.09378,64.1157,25.5503,2662.77,2647.08,3528.31,3527.95,2487.62,2544.63,2773.77,2687.31,11.2495,1.36047,2.64984,0.862122,1.34933,66.375,
28,9.56289,28,28,205.628,4.08331,63.8523,19.9471,2478.61,2531.58,3303.46,3396.34,2427.69,2632.3,2533.91,2461.45,8.84088,0.744508,1.52089,0.732422,0.825636,66.5,
28,9.56439,28,28,367.798,3.4885,62.347,12.1201,2750.2,2561.19,2418.25,2518.33,2421.19,2497.21,2501.5,2397.13,5.40863,0.302124,0.15625,0.184174,0.199127,66.375,
28,9.56466,28,28,399.493,3.03035,60.3712,10.4812,2678.3,2444.37,2757.96,2639.43,2546.1,2653.93,2537.18,2775.27,4.60693,0.0842285,0.152283,0.0683594,0.10025,66.25,
28,9.56473,28,28,185.577,2.95492,59.2239,9.32157,2663.55,2502.28,2670.76,2444.77,2465.36,2582.53,2449.53,2507.48,4.15863,0.0234985,0.0384521,0.0302124,0.0178528,66.125,
28,9.56482,28,28,376.5,2.91292,58.8022,9.91455,2597.02,2436.82,2758.77,2520.13,2585.59,2530.23,2674.38,2747.34,4.37881,0.017395,0.149689,0.071106,0.11734,66,
28,9.56483,32,30,183.273,2.80014,58.1742,9.1726,2609.78,2395.4,2628.01,2432.86,2619.11,2648,2490.01,2555.61,4.07562,0.0212097,0.025177,0.0619507,0.0167847,65.75,
28,9.56472,32,30,314.563,2.78694,57.9888,8.77445,2674.28,2507.49,2733.41,2517.72,2652.15,2516.21,2556.49,2685.46,3.91403,0.0492859,0.0550842,0.0634766,0.0389099,65.625,
28,9.5645,32,30,290.097,3.00961,57.6381,8.36737,2640.15,2494.28,2708.07,2370.89,2634.97,2490.19,2795.04,2457.21,3.68271,0.00900269,0.0578308,0.0415039,0.127716,65.5,
28,9.5644,32,30,313.276,2.87555,57.5606,9.58673,2590.45,2543.99,2586.99,2529.5,2567.46,2475.76,2751.63,2706.66,4.26239,0.0292969,0.0146484,0.0402832,0.102234,65.375,
28,9.56424,32,30,232.759,2.74471,57.2761,8.24982,2677.44,2341.46,2663.89,2357.05,2490.04,2525.02,2543.65,2618.44,3.6792,0.0585938,0.078125,0.0164795,0.0323486,65.125,
28,9.56404,32,30,308.052,2.86543,57.2765,8.50656,2432.61,2380,2582.4,2520.82,2709.54,2689.06,2430.05,2612.99,3.70139,0.00453231,0.00982001,0.0953297,0.0217551,65,
28,9.56382,32,30,203.651,2.67785,56.944,8.291,2582.42,2305.46,2260.13,2165.45,2405.4,2540.04,2266.63,2294.19,3.69919,0.0314331,0.00335693,0.00656128,0.00213623,64.875,
28,9.56362,32,30,293.959,3.13592,57.0909,10.1253,2696.88,2445.68,2576.84,2507.68,2739.79,2729.95,2873.88,2704.27,4.44962,0.0732422,0.0209045,0.140381,0.372162,64.75,
28,9.56371,32,30,204.544,2.93887,56.9813,8.33918,2411.75,2440.67,2395.51,2291.59,2343.6,2472.77,2743.22,2780.67,3.71994,0.00198364,0.00396729,0.00549316,0.0973511,64.5,
28,9.56354,32,30,230.059,3.03015,56.9659,9.78449,2594.7,2431.62,2777.5,2484.12,2729.57,2759.08,2749.18,2669.24,4.29993,0.0270081,0.116882,0.131378,0.112152,64.375,
28,9.56349,32,30,202.437,2.89414,56.9559,8.94496,2516.92,2237.54,2441.41,2187.72,2346.67,2539.72,2878.52,2382.54,3.93949,0.0033237,0.00604308,0.00438124,0.502029,64.25,
28,9.56354,32,30,298.559,3.1921,57.0265,9.79217,2533.26,2491.85,2774.93,2484.72,2501.33,2525.16,2794.64,2823.89,4.37378,0.0189209,0.091095,0.0158691,0.164948,64.125,
28,9.56348,32,30,301.923,2.64785,56.7201,8.20512,2431.4,2445.07,2524.28,2297.88,2619.29,2495.98,2474.88,2592.53,3.65982,0.00762939,0.0183105,0.0370789,0.00976563,63.875,
28,9.56321,32,30,301.44,3.11064,56.8258,8.93931,2603.04,2489.35,2752.9,2678.69,2509.43,2572.42,2669.53,2656.86,3.96836,0.0314424,0.135788,0.015567,0.0491672,63.75,
28,9.56305,32,30,268.332,2.71892,56.7235,8.24067,2416.06,2366.82,2468.81,2379.39,2532.33,2549.14,2377.67,2683.61,3.62061,0.00396729,0.00167847,0.0221252,0.0367737,63.625,
28,9.56275,32,30,228.734,2.65608,56.597,8.25322,2605.86,2494.16,2756.97,2404.05,2477.17,2562.99,2492.27,2603.13,3.68118,0.0247192,0.09552,0.0210571,0.00656128,63.5,
28,9.56255,32,30,265.722,2.71597,56.5112,8.59523,2659.16,2375.89,2382.51,2411.34,2424.58,2510.86,2430.13,2722.74,3.78723,0.0273132,0.00656128,0.020752,0.0457764,63.25,
28,9.56249,32,30,278.285,3.08959,56.7576,10.0583,2676.52,2472.39,2615.74,2562.04,2777.83,2739.99,2510,2732.8,4.46716,0.0312805,0.0480652,0.202332,0.0735474,63.125,
28,9.56246,32,30,265.345,2.91326,56.7276,8.09951,2641.34,2380.63,2519.49,2387.31,2693.32,2664.92,2437.44,2558.17,3.57056,0.0212097,0.0123596,0.0976563,0.010376,63,
28,9.56217,32,30,289.862,2.90929,56.8258,9.40297,2656.26,2452.38,2664.97,2557.46,2570.18,2577.79,2712.37,2617.84,4.1745,0.0393677,0.0828552,0.0637817,0.133972,62.875,
28,9.56263,32,30,265.769,3.53379,57.2276,11.2532,2562.7,2496.2,2626.58,2378.04,2487.98,2552.78,2895.02,2888.51,5.02228,0.0422668,0.0474548,0.0473022,0.645142,62.625,
28,9.56268,32,30,342.779,3.29641,57.1629,10.245,2602.79,2555.01,2737.78,2607.86,2704.49,2866.24,2558.53,2667.48,4.5018,0.0564575,0.101624,0.233307,0.0453186,62.5,
28,9.56289,32,30,399.624,2.93817,57.209,9.49514,2637.1,2335.39,2540.46,2415.2,2622.9,2862.03,2426.84,2616.7,4.23645,0.0138855,0.0128174,0.253448,0.0204468,62.375,
28,9.56283,32,30,331.639,3.10078,56.9205,9.88143,2604.43,2636.88,2842.08,2523.58,2653.97,2500.61,2806.16,2647.3,4.34265,0.0337219,0.245667,0.0418091,0.12558,62.25,
28,9.56323,32,30,312.286,3.59446,57.5,10.7259,2717.61,2498.57,2677.65,2812.05,2882.97,2762.24,2609.12,2615.81,4.78638,0.0506592,0.135956,0.451965,0.0323486,62,
28,9.56312,32,30,191.379,2.73411,56.7955,9.1267,2527.82,2445.55,2634.09,2603.22,2721.13,2574.45,2445.05,2531.75,4.01047,0.0138855,0.0343323,0.0871277,0.0038147,61.875,
28,9.56304,32,30,313.751,2.81163,56.7313,8.3126,2648.21,2376.7,2441.43,2448.15,2575.54,2590.33,2407.19,2747.07,3.70743,0.0114441,0.0175476,0.0491333,0.0402832,61.75,
28,9.563,32,30,383.232,3.52916,56.9851,11.0284,2702.65,2551.46,2797.24,2625.26,2643.27,2714.45,2613.69,2659.62,4.83109,0.0805664,0.229034,0.141449,0.0778198,61.625,
28,9.56358,32,30,399.456,3.48353,57.5114,11.7802,2722.38,2456.34,2808.03,2616.78,2681.17,2647.85,2525.17,2692.38,5.26764,0.0923157,0.233612,0.115967,0.0546265,61.375,
28,9.56388,32,30,304.472,3.46074,57.1306,10.6355,2658.07,2710.11,2764.04,2615.13,2626.08,2635.85,2539.08,2615.47,4.66156,0.109558,0.137787,0.0880432,0.0370789,61.25,
28,9.56468,28,28,387.153,3.75408,57.947,14.3844,2643.86,2562.5,2896.63,2880.59,2774.31,2677.55,2691.15,2728.08,6.40808,0.213013,0.670776,0.419464,0.250244,61.125,
28,9.56546,32,30,389.003,3.20798,57.6343,11.3772,2557.77,2467.64,2785.69,2437.63,2688.36,2642.28,2645.41,2664.91,5.0766,0.0256348,0.190735,0.145111,0.0819397,61,
28,9.56552,32,30,316.224,3.27919,57.1439,9.49541,2629.7,2674.06,2755.97,2434.89,2471.54,2441.61,2543.98,2620.11,4.17313,0.0643921,0.10788,0.0210571,0.0224304,60.75,
28,9.56559,32,30,312.627,3.03486,57.0858,9.73972,2646.98,2439.81,2753.03,2496.64,2661.47,2689.81,2509.42,2608.91,4.3457,0.0187683,0.0804138,0.0984192,0.0311279,60.625,
28,9.56556,32,30,379.417,2.59072,56.8144,8.03438,2529.4,2320.5,2684.51,2451.96,2593.49,2532.82,2447.67,2529.39,3.53012,0.0111389,0.0466919,0.0291443,0.00518799,60.5,
28,9.56553,32,30,192.368,3.60453,57.4701,12.9042,2833.98,2815.54,2761.42,2785.31,2856.73,2867.38,2740.49,2763.21,5.75882,0.412292,0.215759,0.573273,0.200653,60.375,
