Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
15,10.7368,35,30,212.623,3.57782,53.3881,16.3397,2217.33,2317.8,2516.53,2706.94,2685.31,2976.36,2959.46,2626.02,7.29279,0.338135,0.514984,1.15601,0.593414,54.75,
15,10.7387,35,30,231.907,3.43912,53.6642,14.8864,2367.92,2282.66,2554.17,2925.86,2883.8,2914.1,1897.45,1785.39,6.64368,0.392914,0.580444,0.627594,0.216064,54.75,
25,10.739,35,30,241.806,3.79741,53.1045,16.5233,3309.81,3379.99,2097.64,2162.47,2095.9,2027.34,2001.09,2113.88,7.22733,1.57715,0.42984,0.337982,0.357666,54.25,
25,10.741,35,30,211.734,3.70634,54.178,19.4255,3334.96,3046.92,2443.76,2292.99,2511.74,2255.62,2258.9,2238.37,8.69049,1.1499,1.09085,1.04294,0.908813,54.375,
25,10.7434,35,30,203.466,3.73896,54.3106,19.4811,2926.23,3053.28,2855.53,2946.79,2515.91,3199.39,1946.37,2078.1,8.71262,1.01532,0.919952,1.15845,0.54657,54.5,
25,10.7453,35,30,376.769,3.00543,52.7538,11.0433,2641.25,2289.3,2767.63,2787.7,2262.49,2093.86,2305.89,2182.14,4.85443,0.470734,0.262299,0.0572205,0.0611877,54.625,
25,10.7462,35,30,178.632,3.48855,54.1866,18.0314,3036.51,3399.68,2493.66,2832.41,2133.16,2076.79,1988.91,2016.26,8.04932,1.42807,0.790253,0.796051,0.493164,54.625,
25,10.748,35,30,205.386,3.6139,54.3977,19.2271,2851.5,2940.81,3138.33,3209.23,2671.69,2356.04,1913.73,1999.28,8.4549,0.883026,1.43738,0.938263,0.573578,54.75,
25,10.7505,35,30,218.511,3.58309,53.6932,17.322,1686.11,1892.08,2865.82,3109.59,2880.63,2900.27,1760.67,1826.74,7.61688,0.217285,1.0083,0.830078,0.313416,55,
25,10.7519,35,30,342.018,3.70101,53.2239,12.5615,2422.53,2364.15,2296.63,3178.25,2576.44,2873.45,2672.05,2150.86,5.51544,0.156403,0.159302,0.632935,0.380096,55.125,
25,10.7526,35,30,284.461,3.77883,53.6932,17.3419,3093.75,3247.77,2594.06,2101.63,3216.49,2614.1,2391.9,2263.47,7.71561,1.21048,0.638275,0.447998,0.365448,55,
25,10.7564,35,30,225.618,3.45985,54.3409,15.4945,2098.35,2202.38,3057.48,2823.74,3031.97,2402.35,1932,1884.71,6.92581,0.369415,1.03317,1.33179,0.219116,55.25,
25,10.7579,35,30,340.906,2.88322,53.0909,9.60333,2850.69,2888.26,2154.56,2746.57,2142.88,2033.44,2337.67,2403.74,4.22028,0.0827026,0.0543213,0.188141,0.168152,55.125,
25,10.7578,35,30,382.145,3.31971,52.5896,13.4843,2581.1,2470.41,2951.29,2168.03,1935.48,2348.34,2500.12,2385.03,6.01822,0.589447,0.852203,0.0791931,0.159149,55.125,
25,10.761,35,30,217.728,3.66887,54.5896,16.5321,2738.03,3125.21,2637.42,3016.97,2041.93,2909.08,2324.96,2352.25,7.379,0.766144,0.571442,0.620575,0.726013,55.125,
25,10.7619,35,30,207.844,3.51785,53.5189,15.6078,1677.04,1826.85,2067.46,3033.92,2719.1,2486.21,2840.19,2822.09,6.86295,0.12619,0.884552,1.03317,0.713959,55.125,
25,10.7637,35,30,298.108,3.24354,53.1903,12.7628,1792.05,1717.18,3044.16,1988.55,2937.19,2327.78,3069.96,2759.93,5.6189,0.093689,0.751953,0.706482,0.450287,55.125,
25,10.7638,35,30,338.289,3.25171,52.5871,13.4265,2847.71,2805.46,2852.71,2642.95,2219.34,2798.81,2727.47,2800.09,5.97961,0.466156,0.42511,0.15152,0.249786,55,
25,10.7664,35,30,218.379,3.59216,54.5114,18.6452,2779.81,2993.29,2885.05,2390.03,2146.78,2201.57,2598.49,2323.69,8.35602,0.939789,1.18515,0.378571,1.01044,55.125,
25,10.7677,35,30,208.255,3.85276,54.3731,17.1652,2345.99,3230.87,1752.15,2632.49,2229.53,2273.6,3160.66,2925.11,7.66159,0.594177,0.147858,0.810242,1.38779,55.125,
25,10.77,35,30,272.822,3.77599,54.2985,16.4477,2537.92,2774.45,2015.93,1640.01,2250.68,2980.79,2667.12,2713.83,7.34177,0.863495,0.454407,0.372467,0.542297,55.125,
25,10.7725,35,30,233.346,3.54211,54.7313,17.9054,3051.03,3017.53,2637.94,1993.3,1979.85,2402.53,2671.8,2415.66,7.99225,0.970001,0.953674,0.435944,0.917664,55.125,
25,10.7738,35,30,212.486,3.55772,54.5379,16.9643,2564.34,2794.82,2780.7,2416.89,2393.92,2465.69,1834.48,1872.61,7.45911,0.709534,0.720367,0.789948,0.153351,55.25,
25,10.7764,35,30,203.913,3.56678,54.875,18.651,2994.35,3067.66,2844.93,3143.35,2122.38,2499.52,2133.06,2026.95,8.20175,1.26556,0.820618,0.340881,0.816345,55.375,
25,10.7781,35,30,198.066,3.60817,55.2313,19.8665,3046.19,2851.52,2745,3019.07,2539.01,2895.46,2491.79,2750.52,8.86856,1.16089,1.01303,0.845337,1.15952,55.375,
25,10.7809,35,30,211.284,3.5396,54.6288,16.8346,2345.19,2471.06,3059.72,2400.62,1889.33,2108.73,2008.49,1972.37,7.51175,0.49881,1.01624,0.22583,0.197449,55.625,
25,10.7833,35,30,192.827,3.47616,55.4508,17.3755,3286.38,3287.5,2565.05,2776.16,2124.92,2534.33,1812.72,1715.11,7.63962,1.58112,0.718689,0.531311,0.29953,55.75,
25,10.7851,35,30,211.576,3.64745,55.6754,20.0134,3127.14,3206.92,2840.06,2563.11,2630.48,2834.6,2184.41,2145.75,8.93433,1.29578,1.20773,0.845184,0.832062,55.875,
25,10.7887,35,30,190.182,3.60995,55.5709,20.1053,2841.75,2911.13,2863.74,2576.36,2724.19,2876.68,3124.32,3049.16,8.97537,1.13174,1.11618,0.904388,1.48422,56.125,
25,10.7905,35,30,210.898,3.93107,55.5833,17.8973,2813.79,2360.53,2209.68,2923.27,2778.11,2778.36,2968.59,2975.34,7.87033,1.11237,0.387878,0.919342,0.851593,56.25,
25,10.7933,35,30,284.748,3.46734,55.1269,15.976,2969.92,3005.23,2539.81,2062.51,2247.96,2600.34,3048.92,3032.46,7.05902,0.701599,0.712738,0.49408,0.702362,56.25,
25,10.7931,35,30,334.01,2.50647,52.7313,8.32013,2570.75,2541.68,2644.17,2449.93,2871.13,2524.54,2688.29,2427.73,3.66898,0.0170898,0.0489807,0.561066,0.0689697,56,
25,10.7931,35,30,314.111,3.44716,53.0758,13.923,2850.07,2661.49,2772.72,2511.3,2542.69,2769.81,2764.95,2733.32,6.16257,0.548096,0.250854,0.0218201,0.213776,56,
25,10.7942,35,30,201.736,2.91225,52.9659,8.67224,2783.45,2659.39,2138.76,2314.49,2349.08,2013.52,2201.39,2255.51,3.81119,0.0975037,0.0559998,0.165405,0.0453186,55.75,
25,10.794,35,30,373.365,3.32627,52.9067,11.8973,2875.27,2794.13,2710.93,2165,1912.91,2828.87,2587.56,2581.52,5.30823,0.584259,0.115204,0.00595093,0.0430298,55.75,
25,10.7941,35,30,338.424,3.02934,52.0933,9.9851,2687.57,2531.89,2734.66,2546.09,2509.97,2436.21,2595.2,2711.76,4.45496,0.0897217,0.129395,0.0456238,0.138397,55.375,
25,10.7941,35,30,376.656,3.65921,52.5227,11.9924,2865.63,2842.86,2724.38,2625.35,2544.7,2680.59,2850.56,2698.96,5.27176,0.641479,0.120544,0.0205994,0.293121,55.375,
25,10.7943,35,30,375.633,2.99271,51.9849,9.11642,2642.53,2484.06,2744.49,2866.9,2784.87,2333.4,2655.01,2534.14,4.00665,0.0463867,0.297241,0.39032,0.0483704,55.25,
25,10.7941,35,30,356.085,3.17476,52.3172,12.8247,2851.67,2817.93,2851.87,2872.91,2499.26,2764.13,2867.27,2766.94,5.72327,0.55542,0.600891,0.0140381,0.357056,55,
25,10.7972,35,30,204.58,3.62067,55.1381,20.5195,3104.98,3172.64,2779.35,2121.09,2060.38,2510.61,2240.59,2142.04,9.15939,1.36337,1.10474,0.558319,0.916443,55.125,
25,10.8008,35,30,180.993,3.66351,55.1828,16.4103,2735.76,2297,2826.03,2951.94,2738.34,3023.3,2331.84,2300.66,7.39928,0.726257,0.935718,1.01648,0.479804,55.5,
25,10.8026,35,30,132.087,3.93288,55.6477,21.7097,2913.99,2981.97,2814.06,3002.59,2700.29,2849.96,3012.74,2824.8,9.54742,1.24802,1.11298,0.802612,1.45721,55.625,
25,10.806,35,30,199.395,3.5994,54.8864,16.5286,2242.17,2266.61,2206.58,2935.82,3071.36,3085.05,2544.08,2493.28,7.26746,0.42923,0.418854,1.06995,0.51651,55.875,
25,10.8076,35,30,224.694,3.59924,55.6007,18.2728,3017.71,3105.08,2198.63,2752.38,2854.4,3117.97,3000.92,2940.74,8.15704,1.13068,0.542603,1.01089,1.03577,56,
25,10.8085,35,30,399.863,3.40634,53.1604,11.359,2549.44,2420.49,2827.46,2852.12,2558.5,2503.22,2539.82,2579.03,5.06866,0.0744629,0.438843,0.0646973,0.0680542,55.875,
25,10.8085,35,30,377.626,3.50998,52.8246,11.4741,2571.78,2422.02,2814.72,2881,2580.86,2489.68,2737.12,2719.92,5.065,0.0318909,0.63324,0.0691223,0.13382,55.75,
25,10.8094,35,30,336.713,3.43588,53.0187,11.1741,2529.06,2447.42,2628.61,2888.96,2837.98,2614.72,2656.89,2631.96,4.93584,0.0636035,0.106812,0.394916,0.283723,55.625,
25,10.8107,35,30,307.061,3.34686,53.7127,12.8715,2577.85,2578.76,2185.64,2646.43,2761.49,2271.95,2674.22,2784.88,5.74341,0.250244,0.19043,0.721741,0.54184,55.375,
25,10.8112,35,30,323.32,3.48399,53.3485,14.4714,2293.6,2243.8,3034.49,2183.49,2214.09,2420.82,2375.04,2231.72,6.36261,0.191193,0.840912,0.191956,0.207977,55.375,
25,10.8122,35,30,367.355,3.41998,53.3977,13.4825,2676.01,2342.78,2952.83,2965.14,2544.06,2400.74,2335.35,2406.38,5.92758,0.718689,0.339508,0.105286,0.0975037,55.25,
25,10.8127,35,30,399.634,3.37429,53.3284,11.9773,2826.95,2782.99,2453.64,2997.99,2400.02,2521.16,2355.19,2426.35,5.34531,0.247498,0.130157,0.173645,0.0946045,55.125,
25,10.813,35,30,399.629,3.12942,52.5187,10.1303,2597.64,2417.04,2802.73,2849.97,2720.8,2719.51,2750.53,2715.77,4.51981,0.0170898,0.385284,0.135651,0.147552,55,
25,10.8129,35,30,399.209,3.3572,52.6119,12.4931,2644.49,2629.32,2649.27,2878.6,2524.91,2542.45,2884.75,2892.62,5.51834,0.120544,0.192261,0.0733948,0.756073,54.875,
25,10.8132,35,30,337.574,3.46713,52.3396,10.6485,2530.35,2572.06,2715.89,2611.6,2756.42,2802.7,2725.57,2674.78,4.70379,0.0284025,0.10243,0.245802,0.0968404,54.75,
25,10.8133,35,30,359.18,3.48003,52.4142,12.874,2743.2,2628.39,2707.77,2515.08,2862,2699.59,2862.17,2826.35,5.74493,0.13855,0.29953,0.452881,0.512695,54.625,
25,10.8141,35,30,399.609,3.52783,52.9328,14.254,2797.1,2879.12,2807.37,2722.31,2732.46,2805.38,2888.39,2867.74,6.36169,0.49118,0.26123,0.139618,0.637512,54.5,
25,10.8147,35,30,360.731,3.46356,53.2127,13.8131,2676.24,2264.07,2662.11,2802.64,2861.72,2972.64,2545.44,2556.23,6.06018,0.252075,0.379791,0.60791,0.194397,54.5,
25,10.8153,35,30,395.499,3.26396,52.6269,11.3557,2527.18,2393.84,2499.65,2368.74,2754.52,2812.71,2682.85,2866.38,5.0676,0.0234985,0.0692749,0.175476,0.424347,54.375,
25,10.8151,35,30,316.887,3.30752,52.2083,10.8638,2597.37,2736.38,2825.31,2464.3,2848.24,2588.77,2562.77,2511.55,4.77448,0.0886536,0.62439,0.648499,0.0352478,54.25,
25,10.8154,35,30,399.592,3.38029,52.2689,12.3498,2706.84,2660.79,2887.26,2759.12,2634.09,2704.95,2770.71,2741.49,5.42892,0.102997,0.727234,0.0680542,0.164948,54.125,
25,10.8154,35,30,399.655,3.06889,52.3523,10.0088,2802.56,2711.54,2732.92,2673.69,2619.42,2459.32,2560.61,2682.87,4.3985,0.141754,0.10498,0.0474548,0.0413513,53.875,
25,10.8152,35,30,399.674,3.26021,51.9552,10.5473,2539.51,2511.1,2773.18,2622.95,2536.69,2812.34,2634.45,2571.46,4.70581,0.0100708,0.117035,0.0172424,0.0213623,53.875,
25,10.815,35,30,272.7,3.36774,51.5336,9.35852,2614.16,2533.39,2759.83,2870.11,2714.9,2486,2531.23,2468.13,4.17511,0.018158,0.158539,0.0721741,0.0169373,53.625,
25,10.8148,35,30,321.083,3.262,51.7836,10.9266,2537.55,2703.48,2806.58,2812.08,2602.6,2680.84,2752.05,2490.02,4.82376,0.0466919,0.610962,0.0308228,0.101166,53.625,
25,10.8148,35,30,394.798,3.17892,52.2313,11.2759,2685.68,2683.8,2657.01,2568.46,2851.34,2814.1,2838.73,2882.98,5.03143,0.0886536,0.0648499,0.403748,0.420837,53.375,
25,10.8148,35,30,255.812,3.18935,51.9849,11.5541,2678.97,2770.39,2735.45,2652.81,2866.29,2863.91,2701.72,2657.2,5.0795,0.0839233,0.383148,0.339966,0.116272,53.375,
25,10.8149,35,30,334.771,3.01464,51.6212,9.09963,2545.82,2401.24,2746.27,2858.47,2700.81,2479.83,2508.43,2452.43,3.99887,0.0309753,0.306549,0.150146,0.0109863,53.375,
25,10.8146,35,30,269.912,3.02414,51.8134,11.0251,2610.2,2720.86,2721.46,2872.26,2526.87,2696.39,2833.26,2720.46,4.91913,0.0837708,0.139771,0.0108337,0.32074,53.25,
25,10.8145,35,30,396.144,3.31199,52.1194,11.3094,2632.45,2746.41,2708.04,2388.9,2807.62,2870.03,2887.3,2853.07,5.0473,0.0737,0.0724792,0.201874,0.402985,53.125,
25,10.8145,35,30,173.36,3.28099,51.9886,12.3994,2496.23,2429.64,2646.71,2680.26,2893.57,2705.53,2936.99,3014.34,5.45151,0.0692749,0.628662,0.548553,0.732117,53.125,
25,10.8144,35,30,399.749,3.1822,51.9104,10.151,2494.07,2372.26,2650.24,2726.3,2591.34,2760.59,2652.25,2679.1,4.48441,0.0204468,0.0602722,0.0297546,0.0505066,53.25,
25,10.8142,35,30,376.472,3.22998,51.6818,11.3663,2658.28,2622.88,2756.66,2591.08,2890.28,2783.12,2891.32,2797.92,5.04059,0.0511169,0.114288,0.563049,0.61615,53.125,
25,10.8141,35,30,378.489,3.19274,51.6477,11.0148,2703.79,2671.15,2871.32,2700.14,2649.65,2737.73,2745.74,2612.96,4.84177,0.0874329,0.665588,0.0361633,0.0857544,53,
25,10.8139,35,30,253.516,3.02763,51.4851,10.9437,2555.73,2549.18,2737.11,2897.23,2647.36,2630.69,2617.6,2483.62,4.88358,0.0292969,0.0894165,0.0856018,0.0419617,53,
25,10.8141,35,30,377.331,3.21576,51.5821,10.6092,2512.87,2482.41,2843.54,2622.28,2721.23,2484.73,2834.29,2737.79,4.73358,0.0170898,0.647888,0.0997925,0.153046,53,
25,10.814,35,30,271.773,2.68646,51.5784,8.75472,2501.22,2429.84,2660.25,2693.09,2770.35,2417.7,2573.7,2576.34,3.90503,0.0141907,0.0483704,0.168152,0.0332642,53,
25,10.814,35,30,358.784,3.40341,52.3619,12.6868,2821.52,2732.41,2800.94,2458.45,2619.21,2722.7,2745.99,2769.18,5.56244,0.565491,0.300903,0.0357056,0.242157,53,
25,10.8147,35,30,399.746,3.28655,52.7649,11.5476,2816.17,2725.67,2778.23,2642.22,2789.23,2571.91,2722.72,2614.31,5.09872,0.334167,0.204773,0.288391,0.137177,53,
25,10.8149,35,30,399.55,3.42016,52.4849,12.7144,2617.91,2686.63,2817.62,2665.18,2710.16,2693.14,2718.67,2647.03,5.64301,0.0993347,0.654602,0.165558,0.139008,53,
25,10.8154,35,30,333.444,3.10448,52.1439,9.80853,2707.23,2554.92,2701.53,2804.1,2778.25,2785,2761.61,2591.04,4.31107,0.0498962,0.0578308,0.348663,0.109558,53.25,
25,10.815,35,30,249.92,3.39277,51.7649,11.3416,2665.01,2671.91,2753.99,2588.9,2888.04,2813.55,2782.08,2757.33,4.97864,0.0727844,0.122681,0.361481,0.153503,53.125,
25,10.8153,35,30,399.674,3.37324,52.0224,12.395,2626.63,2683.82,2860.95,2829.38,2731.24,2619.95,2754.79,2720.29,5.46402,0.0880432,0.675507,0.0914001,0.198364,53,
25,10.8153,35,30,399.776,2.99006,51.7803,10.7164,2529.05,2682.89,2760.69,2894.58,2730.48,2527.1,2662.8,2608.68,4.77783,0.020752,0.576019,0.166473,0.0335693,53,
25,10.8158,35,30,372.387,3.39879,52.178,13.0927,2520.4,2315.88,3155.31,2880.33,2720.28,2502.62,2430.81,2287.5,5.75546,0.12085,0.788422,0.0933838,0.145569,53.125,
25,10.8161,35,30,399.391,3.71978,52.2537,13.8027,2476.25,2473.71,2855.7,3003.23,2377.18,2482.79,2513.22,2401.26,6.16043,0.187073,0.331726,0.219421,0.241394,53.125,
25,10.8168,35,30,371.092,3.74742,52.2164,13.4902,2608.12,2656.1,2871.85,2684.29,2649.62,2694.88,2710.78,2751.78,6.02112,0.120392,0.82962,0.11261,0.306244,53.25,
25,10.8171,35,30,361.608,3.19133,51.8712,10.737,2565.54,2487.02,2869.38,2877.2,2607.65,2470.58,2555.95,2546.22,4.79065,0.115814,0.217743,0.0883484,0.0912476,53.25,
25,10.8172,35,30,399.559,3.30663,51.8993,11.2395,2723.04,2706.57,2734.11,2797.35,2479.55,2828.83,2712.64,2713.31,5.01556,0.0765991,0.111542,0.0926208,0.0914001,53.25,
25,10.8171,35,30,375.11,3.04826,51.7612,9.98834,2540.45,2371.85,2666.2,2857.68,2780.21,2351.76,2597.28,2586.91,4.45663,0.0416565,0.161285,0.163269,0.0672913,53.125,
25,10.8171,35,30,399.713,3.70697,51.5634,12.2999,2595.98,2599.43,2830.39,2431.47,2519.47,2631.92,2709.29,2714.09,5.43472,0.0561523,0.725098,0.0387573,0.145874,53,
25,10.8181,35,30,384.147,3.44805,52.4515,13.3868,2372.34,2453.31,3021.98,2646.1,2894.4,2552.21,2462.84,2386.3,5.97427,0.202942,0.641632,0.600128,0.134888,53.125,
25,10.8188,35,30,298.278,3.69546,52.5076,14.6566,2168.75,2057.64,3002.24,2699.64,2514.75,2168.04,2192.53,2210.29,6.44424,0.168304,1.01883,0.307007,0.271454,53.25,
25,10.8197,35,30,380.094,3.12614,52.7955,11.6742,2667.64,2811.34,2829.04,2821.39,2595.44,2676.31,2544.31,2670.79,5.13138,0.276642,0.252533,0.250244,0.106201,53.5,
25,10.8193,35,30,235.296,2.99737,51.9776,10.1578,2524.53,2615.21,2737.1,2694.9,2793.63,2688.84,2619,2677.65,4.53247,0.0210571,0.098877,0.526428,0.06073,53.5,
25,10.8193,35,30,381.314,3.50731,51.7799,11.1795,2672.02,2777.86,2859.09,2723.58,2762,2568.22,2712.89,2634.78,4.98886,0.150757,0.598907,0.110626,0.0750732,53.375,
