
Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
25,10.123,35,30,313.618,3.15405,50.178,10.8382,2726.04,2564.8,2753.54,2884.99,2608.99,2386.07,2581.14,2714.1,4.76379,0.0921631,0.576935,0.0175476,0.0776672,52.25,
25,10.1234,35,30,291.414,3.19677,50.1364,10.6478,2488.98,2493.62,2842.97,2858.47,2537.36,2507.59,2643.12,2653.03,4.68063,0.0267029,0.277863,0.0248718,0.0587463,52.125,
25,10.1237,35,30,291.178,3.37309,50.5634,12.4249,2679.71,2758.06,2882.61,2896.48,2742.44,2731.47,2689.31,2732.1,5.54428,0.145416,0.752258,0.211487,0.130615,52.125,
25,10.1241,35,30,388.386,3.04507,50.1604,10.2426,2611.18,2538.93,2847.2,2880.24,2560.95,2414.27,2482.65,2560.17,4.56985,0.0463867,0.379944,0.0476074,0.0656128,52.125,
25,10.1241,35,30,314.74,3.13122,50.0224,10.6,2681.34,2602.8,2846.44,2892.52,2748.16,2590.17,2631.86,2658.97,4.67834,0.0346375,0.686035,0.118408,0.0614929,52.125,
25,10.1249,35,30,350.493,3.17086,50.944,10.7595,2385.5,2369.43,2414.74,2362.15,2885.24,2879.59,2624.78,2417.61,4.80072,0.0164795,0.0384521,0.507965,0.164642,52.125,
25,10.1249,35,30,231.563,3.19497,50.9167,11.5815,2840.49,2657.75,2729.96,2653.08,2653.54,2585.87,2670.74,2670.43,5.09109,0.548553,0.177612,0.0630188,0.115356,52,
25,10.1257,35,30,396.93,3.76433,50.7576,13.3068,2649.62,2777.53,2782.65,2722.71,2884.92,2851.16,2842.44,2771.57,5.85007,0.121918,0.187683,0.691376,0.327454,51.875,
25,10.1261,35,30,377.217,3.28004,51.0037,11.4105,2847.13,2730.37,2697.24,2612.68,2571.07,2553.26,2771.44,2793.57,5.09171,0.582581,0.119629,0.0384521,0.183411,51.875,
25,10.1269,35,30,381.819,3.32306,50.6269,11.6482,2403.47,2481.67,3024.65,2901.81,2477.82,2306.37,2444.59,2434.99,5.1976,0.0344849,0.978088,0.0454712,0.0546265,52,
25,10.1271,35,30,184.585,3.22545,50.7761,11.5402,2687.46,2751.11,2831.64,2804.16,2758.89,2800.73,2578.52,2683.47,5.10254,0.158539,0.264587,0.483398,0.0531006,52,
25,10.1279,35,30,291.371,3.47088,50.694,12.6856,2691.21,2734.99,2854.52,2891.12,2740.42,2752.97,2730.89,2687.46,5.61401,0.13855,0.774689,0.226898,0.24353,52,
25,10.1286,35,30,399.621,3.06989,50.709,10.3683,2678.98,2514.18,2680.41,2503.16,2803.25,2752.46,2551.46,2681.96,4.62616,0.0656128,0.0830078,0.227051,0.045166,52,
25,10.1287,35,30,399.732,3.2067,50.6212,10.7513,2634.74,2690.51,2753.43,2600.55,2876.09,2716.51,2516.11,2597.8,4.72534,0.0610352,0.127563,0.593872,0.0328064,51.875,
25,10.1293,35,30,351.959,3.12488,50.7273,9.77821,2594.47,2520.73,2787.97,2872.57,2391.54,2300.69,2381.97,2415.88,4.29749,0.297089,0.145264,0.00991821,0.0440979,51.75,
25,10.1293,35,30,275.379,3.2058,50.5448,11.2948,2606.13,2594.62,2803.57,2696.18,2871.73,2789.11,2730.73,2726.39,5.04074,0.0346375,0.26062,0.675659,0.126343,51.75,
25,10.1297,35,30,399.606,3.44684,50.903,12.6586,2612.55,2684.46,2739.63,2703.27,2874.08,2880.41,2629.09,2682.68,5.64941,0.133514,0.344543,0.64682,0.0920105,51.625,
25,10.1303,35,30,399.6,3.34751,51.1493,12.3226,2646.74,2808.3,2614.71,2611.26,2933.24,2832.2,2593.17,2573.06,5.38712,0.402069,0.134125,0.684967,0.0872803,51.625,
25,10.1307,35,30,348.488,3.0369,50.5037,9.71965,2601.94,2426.83,2659.05,2450.56,2889.2,2766.82,2437.05,2557.13,4.29474,0.0283813,0.0602722,0.49881,0.0175476,51.625,
25,10.1306,35,30,276.6,3.09278,50.178,11.5991,2636.42,2607.29,2817.01,2877.49,2791.39,2702.86,2734.5,2688.95,5.13977,0.0192261,0.655212,0.156708,0.101318,51.5,
25,10.1308,35,30,360.2,3.43341,50.5076,10.5802,2709.44,2560.53,2653.96,2680.75,2895.32,2838.16,2642.41,2624.63,4.65073,0.085907,0.0794983,0.661163,0.0410461,51.5,
25,10.1308,35,30,377.3,3.01563,50.3769,11.312,2717.46,2600.48,2766.12,2672.23,2865.63,2721.12,2652.68,2687.61,5.04761,0.101471,0.144196,0.567474,0.075531,51.5,
25,10.1313,35,30,396.706,3.19115,50.2873,10.4764,2649.54,2711.73,2851.79,2886.38,2746.38,2714.86,2559.98,2634.83,4.67484,0.0552368,0.611572,0.091095,0.0195313,51.5,
25,10.1317,35,30,289.027,2.88804,50.2985,9.11363,2667.69,2800.74,2580.85,2714.35,2635.44,2668.52,2787.09,2794.38,4.0657,0.0991821,0.0544739,0.037384,0.145569,51.5,
25,10.1318,35,30,296.228,3.67996,50.4627,12.503,2705.88,2670.19,2818.2,2831.57,2886.14,2863.79,2638.38,2615.11,5.45258,0.0975037,0.287476,0.695953,0.0457764,51.5,
25,10.132,35,30,285.976,2.57523,50.1716,8.15691,2698.22,2563.53,2652.06,2587.45,2584.23,2415.1,2514.55,2555.8,3.59604,0.0773621,0.0743103,0.0228882,0.019989,51.5,
25,10.1321,35,30,364.273,3.10443,50.2992,12.3501,2763.34,2626.33,2777.37,2872.18,2490.65,2867.61,2818.23,2716.34,5.47165,0.14389,0.496521,0.225067,0.239258,51.375,
25,10.1322,35,30,350.742,2.89897,50.2311,9.42563,2647.73,2589.53,2756.32,2704,2856.78,2842.21,2695.7,2776.08,4.1423,0.0180054,0.153351,0.309906,0.0950623,51.375,
25,10.1321,35,30,233.25,3.1923,50.1194,11.2701,2628.75,2725.31,2792.15,2884.52,2746.81,2638.41,2616.74,2673.91,5.02899,0.0602722,0.628357,0.0917053,0.0439453,51.25,
25,10.1324,35,30,349.586,2.84858,49.9813,9.38185,2608.74,2506.16,2800.31,2878.89,2594.14,2447.91,2713.67,2491.22,4.18503,0.0253296,0.418701,0.0357056,0.0463867,51.25,
25,10.1323,35,30,301.74,2.99391,50.4545,11.3975,2852.92,2754.63,2711.38,2737.93,2665.53,2647.85,2764.29,2567.2,5.00946,0.531158,0.110626,0.0857544,0.121307,51.25,
25,10.1325,35,30,347.413,3.19907,50.4216,10.4699,2888.09,2749.5,2722.73,2706.73,2619.78,2490.01,2574.33,2576.38,4.58633,0.487366,0.135498,0.0201416,0.0170898,51.25,
25,10.1325,35,30,167.676,3.35989,50.2462,13.1138,2798.27,2827.2,2780.95,2801.44,2830.94,2844.06,2840.56,2766.11,5.85083,0.34668,0.276947,0.456848,0.466461,51.125,
25,10.1341,35,30,399.491,3.03196,50.7083,10.5505,2646.36,2852.1,2706.25,2509.58,2816.21,2476.24,2573.89,2682.72,4.71329,0.229797,0.0656128,0.31189,0.0283813,51.375,
25,10.1353,35,30,361.152,2.64145,50.7765,9.46718,2322.7,2287.5,2330.11,2170.07,2436.13,2292.65,3111.7,2928.33,4.1597,0.0675964,0.0697327,0.123444,0.248566,51.5,
25,10.1355,35,30,376.439,3.2799,50.9067,13.1054,2833.15,2865.22,2756.43,2681.05,2718.71,2846.16,2766.87,2829.9,5.84824,0.519104,0.199738,0.265808,0.270386,51.5,
25,10.1362,35,30,376.055,3.47126,51.0896,12.3354,2600.93,2645.16,2596.29,2596.36,2885.45,2860.83,2598.47,2517.48,5.50476,0.1474,0.155487,0.650787,0.136108,51.5,
25,10.1366,35,30,241.295,3.28834,50.7803,12.2731,2755.98,2729.51,2810.47,2886.45,2721.16,2828.07,2772.34,2796.05,5.39505,0.119476,0.684814,0.205078,0.198059,51.5,
25,10.1377,35,30,355.437,3.45733,51.556,15.8022,2539.67,2593.77,3090.82,2930.12,2712.08,2736.34,2653.7,2672.67,6.95984,0.524902,0.828094,0.724792,0.541077,51.625,
25,10.1387,35,30,214.461,3.0343,50.5933,8.01883,2747.94,2603.44,2564.71,2436.74,2368.95,2324.21,2502.83,2596.2,3.57651,0.0865173,0.01297,0.00350952,0.0134277,51.75,
25,10.1388,35,30,294.782,3.41291,50.75,13.3471,2788.2,2728.81,2838.19,2831.16,2849.67,2829.99,2745.87,2722.74,5.86792,0.303955,0.409851,0.565338,0.304413,51.75,
25,10.1401,35,30,322.646,3.19623,51.0672,9.73292,2670.07,2405.57,2577.63,2383.42,2860.28,2748.42,2491.33,2462.31,4.29611,0.112152,0.106659,0.22934,0.0164795,51.875,
25,10.1402,35,30,237.316,3.53866,50.6894,12.6082,2719.68,2701.34,2753.01,2699.65,2685.6,2633.93,2871.67,2784.57,5.58914,0.1474,0.17395,0.100403,0.596161,51.875,
25,10.1409,35,30,399.607,3.20799,50.6364,11.4328,2802.65,2828.21,2723.03,2859.23,2759.5,2662.96,2821.08,2725.78,5.02518,0.327148,0.355377,0.140228,0.224915,51.875,
25,10.1415,35,30,397.175,3.53861,51.3507,15.7905,2740.47,2692.38,2686.24,2804.16,2721.04,2699.74,2883.72,2899.11,7.04758,0.490417,0.645905,0.602264,0.758209,51.875,
25,10.1431,35,30,307.116,3.16564,50.9739,12.5309,2111.92,2191.37,2955.79,3078.18,2269.97,2263.67,2104.33,2094.99,5.5925,0.13504,0.74646,0.129547,0.0662231,52.125,
25,10.1443,35,30,283.437,3.49391,51.4142,14.8993,2228.91,2063.26,2090.74,2163.88,2011.65,2226.53,3164.6,3269.23,6.64978,0.437317,0.252228,0.291595,1.10184,52.125,
25,10.1451,35,30,342.19,3.36001,51.8582,13.1316,2507.39,2448.83,2374.8,2327.88,2318.65,2312.14,2676.78,2982.4,5.77545,0.76767,0.227051,0.144653,0.196228,52.125,
25,10.1457,35,30,349.111,3.79877,51.2349,13.553,2786.48,2771.81,2821.52,2819.48,2849.47,2866.61,2800.25,2709.71,5.95856,0.231628,0.379639,0.571289,0.219574,52.125,
25,10.1469,35,30,233.973,4.14377,52.1194,17.8196,2522.72,2548.92,2747.9,2731.71,2981.21,3100.35,2493.83,2511.28,7.95395,0.843353,0.822906,0.950775,0.576782,52.25,
25,10.1481,35,30,388.339,3.61632,50.9091,11.9735,2596.81,2528.19,2877.3,2884.74,2580.79,2372.76,2504.57,2481.45,5.37979,0.109558,0.692139,0.0550842,0.0447083,52.25,
25,10.1482,35,30,287.566,3.35292,50.4849,11.4109,2478.09,2303.39,2953.03,2947.93,2488.85,2388.71,2372.53,2446.89,5.08713,0.0646973,0.715179,0.0730896,0.0390625,52.25,
25,10.1493,35,30,225.889,3.68269,51.9515,16.9849,2193.58,2075.19,3253.87,3391.53,2159.18,2046.32,2008.23,1961.73,7.58118,0.709381,1.19354,0.444183,0.385895,52.375,
25,10.1514,35,30,276.478,3.75635,52.9739,19.223,2638.64,2662.7,3126.97,3150.42,2603.94,2602.32,2544.09,2585.71,8.58109,0.913086,1.22238,0.992584,0.803833,52.625,
25,10.1536,35,30,170.751,3.66708,52.6903,14.8941,2516.66,2545.26,2655.69,2566.24,2335.02,2166.92,2429.19,2443.06,6.64749,0.451813,0.441895,0.487061,0.56778,52.875,
25,10.1547,35,30,251.643,3.571,52.7614,17.0775,2341.75,2453.07,2848.18,3260.06,2115.92,2247.22,2078.15,1953.33,7.50885,0.409698,1.11603,0.249329,0.338287,53.125,
25,10.1579,35,30,236.339,3.94024,53.8694,17.1661,3026.98,2961.11,2727.73,2567.82,1962.93,2019.2,2240.81,2175.84,7.66251,1.13419,0.727539,0.420227,0.306396,53.375,
25,10.159,35,30,245.094,3.42597,52.8523,15.0481,2610.52,2454.85,2697.62,3085.7,2033.81,2246.42,1992.39,1893.55,6.61606,0.245667,0.961914,0.312653,0.167847,53.5,
25,10.1607,35,30,308.584,3.75164,52.4205,16.1695,2195.15,2154.71,3060.42,2999.77,2306.23,2298.64,2215.25,2374.14,7.10938,0.178986,0.540771,0.633545,0.530701,53.625,
25,10.1641,35,30,212.999,3.69365,53.9205,19.0795,2646.57,2470.5,2908.9,2721.08,2648.94,2741.46,2629.3,2645.21,8.39066,1.19141,1.09543,0.791168,0.84259,53.875,
25,10.1662,35,30,202.479,3.87418,54.8507,21.8878,2927.68,2989.7,2864.44,2887.89,2715.88,2838.13,3042.53,2982.91,9.77112,1.24634,1.25473,1.25015,1.37985,54,
25,10.1712,35,30,211.154,3.69727,54.7045,18.4337,2760.7,2327.51,2186.79,2627.85,2373.08,2568.65,3063.87,3236.19,8.10501,0.822906,0.597382,0.658722,1.64581,54.375,
25,10.1764,35,30,201.347,4.22468,56.4697,22.1682,3182.26,3230.08,2763.73,3007.3,2767.98,2945.39,2996.22,2971.57,9.84808,1.54437,0.957142,1.03313,1.22517,54.625,
25,10.1799,35,30,164.201,2.93513,53.5,8.92444,2407.22,2068.38,2430.83,2432.09,2162.07,2172.33,3120.5,2945.46,3.94119,0.0738525,0.125732,0.0419617,0.228119,54.875,
25,10.1797,35,30,234.689,3.06576,52.3333,11.1283,2670.24,2639.95,2783.23,2836.27,2579.11,2616.37,2827.59,2737.51,4.93088,0.04776,0.406647,0.0262451,0.305634,54.875,
25,10.1802,35,30,398.282,3.89903,52.5682,14.7901,2816.77,2831.86,2768.39,2794.09,2806.07,2832.22,2773.07,2817.27,6.50269,0.435333,0.427094,0.426178,0.408936,54.75,
25,10.1843,35,30,229.938,4.01807,53.7386,17.8509,2322.14,2306.76,3039.16,3153.8,2644.13,2528.31,2203.66,2245.82,7.84943,0.504913,1.09451,0.710602,0.314941,54.875,
25,10.1882,35,30,210.858,4.23125,54.291,19.0041,2310.88,2314.86,3112.07,2992.35,2532.84,2635.53,2792.63,2670.9,8.48328,0.339508,1.37131,0.574493,0.927277,55.25,
25,10.1899,35,30,227.731,4.2573,54.3409,18.8286,2571.46,2593.42,2875.55,3107.7,2846.19,2832.68,2518.84,2410.38,8.27942,0.500336,1.07239,0.876617,0.638733,55.25,
25,10.1922,35,30,205.174,4.34908,54.9254,20.256,2585.34,2557.72,2793.64,2811.52,2999.51,3058.65,2689.5,2536.23,8.9238,0.608826,1.16119,1.28189,0.806732,55.375,
25,10.1952,35,30,249.882,3.6574,53.947,14.5128,2155.35,2359.85,2167.04,2120.11,3313.87,3342.13,1930.14,1920.8,6.38107,0.286865,0.25177,0.911865,0.19577,55.625,
25,10.1977,35,30,202.059,3.69184,53.7955,17.8584,1800.38,1806.73,1903.62,1962.02,3421.96,3433.33,2068.77,1963.12,7.85294,0.24826,0.324707,1.33896,0.802765,55.625,
25,10.1992,35,30,287.578,3.53456,53.7388,15.1985,2193.1,2123.35,2237.27,2253.48,3149.04,3243.13,2073.36,2227.41,6.78375,0.268402,0.413666,0.639343,0.374298,55.625,
25,10.2019,35,30,263.17,3.56093,53.9167,16.0854,2087.58,2072.87,3125.48,3130.19,2278.71,2229.15,2104.32,2100.22,7.16919,0.431366,0.834961,0.325775,0.287323,55.5,
25,10.2048,35,30,211.915,3.61953,54.4015,17.0576,3010.45,3091.92,2971.75,3053.33,2237.29,2376.07,2379.71,2419.97,7.50092,0.90683,0.82077,0.460052,0.5336,55.5,
25,10.2064,35,30,156.561,3.62067,54.3619,15.3055,2698.8,2705.99,2745.79,2862.41,2507.08,2559.17,2131.41,2157.64,6.83167,0.610962,0.677185,0.491333,0.252991,55.5,
25,10.2086,35,30,238.98,3.63928,53.8582,16.4457,2339.1,2321.29,3279.62,3213.93,2369.12,2236.86,1949.76,1910.65,7.34131,0.530243,0.946808,0.549469,0.398407,55.5,
25,10.2103,35,30,239.184,3.6719,54.303,17.366,2400.96,2440.17,2960.6,3102.1,2252.94,2282.19,2555.46,2630.14,7.63641,0.439911,0.915527,0.377808,0.840149,55.5,
25,10.2137,35,30,242.214,4.01082,54.2955,17.2373,2339.42,2352.84,2630.5,2593.55,2692.73,3174.21,2704.48,2686.59,7.57904,0.369568,0.727692,0.94696,0.640869,55.625,
25,10.2159,35,30,261.519,3.62802,53.5858,14.5877,2311.13,2259.03,2966.9,2981.08,2356.36,2335.96,2574.33,2461.36,6.33652,0.166931,0.451508,0.268555,0.558777,55.5,
25,10.2177,35,30,247.762,3.83864,54.2917,18.3022,2177.48,2197.46,2855.15,2862.85,2690.13,2539.33,2941.97,3172.67,8.2225,0.569916,0.9552,0.648804,0.876617,55.5,
25,10.2204,35,30,235.395,3.82814,54.6515,17.4497,2559.27,2767.23,2924.75,3027.31,2455.69,2246.89,2212.17,2113.36,7.67273,0.556183,0.814667,0.644226,0.455933,55.625,
25,10.2233,35,30,167.688,3.513,53.9697,15.5564,2100.22,2118.98,2952.71,3180.3,2452.96,2372.57,1943.73,2289,6.83945,0.196381,0.663147,0.50415,0.595856,55.75,
25,10.2241,35,30,148.27,3.38161,53.4328,12.5564,2136.6,2141.33,2503.53,2303.26,2717.56,2601.23,2749.1,2459.06,5.60364,0.115204,0.275879,0.360107,0.558014,55.625,
25,10.23,35,30,200.517,3.52691,54.9432,16.2527,2381.67,2481.21,2786.48,2923.67,2598.74,2700.67,2909.78,3079.17,7.14661,0.487671,0.723724,0.499268,0.891571,56,

25,10.231,35,30,205.258,3.6046,54.8657,16.24,2636.48,3020.11,2678.56,2699.79,2077.45,2159.58,2192.6,2253.78,7.24838,1.22086,0.49469,0.274963,0.328064,56,
25,10.2322,35,30,342.306,3.10029,53.072,10.7539,2706.55,2624.15,2553.45,2621.62,2466.1,2489.68,2527.15,2549.5,4.82529,0.141296,0.121918,0.0485229,0.065155,55.75,
25,10.2329,35,30,228.416,3.21518,52.1136,10.1991,2643.86,2426.94,2881.47,2902.16,2522.88,2527.05,2506.43,2522.34,4.48227,0.0201416,0.653992,0.019989,0.0198364,55.625,
25,10.2331,35,30,352.422,3.19468,52.4925,11.5401,2469.83,2605.97,2723.3,2801.79,2606.96,2425.44,2836.27,2624.65,5.14893,0.0468445,0.128326,0.105286,0.383453,55.5,
25,10.2339,35,30,399.49,3.26567,52.5448,12.2225,2687.64,2604.4,2746.02,2831.32,2725.56,2682.98,2613.68,2745.02,5.3998,0.116934,0.27768,0.194436,0.109078,55.25,
25,10.2343,35,30,399.491,3.43794,52.6567,13.4917,2722.47,2673.64,2875.05,2882.16,2723.01,2691.46,2758.94,2652.7,5.9433,0.213318,0.70816,0.231934,0.31189,55.125,
25,10.2352,35,30,399.575,3.3302,52.2052,11.0469,2695.32,2677.16,2722.13,2566.36,2810.65,2677.18,2529.48,2763.57,4.92889,0.0575256,0.0997925,0.408936,0.12146,54.875,
25,10.2352,35,30,376.759,3.32354,52.1477,11.4438,2662.78,2714.67,2797.76,2693.04,2870.11,2769.75,2635.79,2559.23,5.03052,0.0538635,0.183716,0.565491,0.0495911,54.75,
25,10.2359,35,30,399.569,3.56944,52.1119,11.8552,2722.25,2775.78,2783.44,2749.76,2659.78,2821.14,2848.16,2889.18,5.24521,0.134735,0.218811,0.20752,0.618591,54.5,
25,10.2377,35,30,305.362,3.69208,53.5037,16.1482,2426.02,2524.15,3055.68,3120.49,2437.78,2584.38,2403.09,2599.71,7.20749,0.664978,0.754242,0.652771,0.605469,54.375,
25,10.2389,35,30,252.145,3.90227,53.803,17.4278,2244.43,2253,2509.75,2544.22,2831.8,3103.9,2343.02,2209.21,7.66281,0.487213,0.466919,1.11755,0.619202,54.375,
25,10.2415,35,30,191.029,3.55591,53.6667,15.7617,2079.74,2063.92,3276.14,3347.48,2269.47,2428.86,2082.28,2302.32,6.92993,0.166779,1.05835,0.505676,0.359955,54.5,
25,10.2431,35,30,214.311,3.76706,54.3769,18.4212,2234.31,2406.57,2878.96,2937.79,2709.35,2779.07,2531.7,2646.08,8.22281,0.452271,0.89386,0.857697,0.876007,54.625,
